ball-bearing;humidity;vibration
40.807;74.156;25.438
40.806;74.156;25.425
40.805;74.156;25.412
40.804;74.156;Feb 54
40.802;74.156;25.387
40.801;74.156;25.375
40.8;74.156;25.363
40.799;74.156;2.535
40.798;74.156;25.337
40.797;74.156;25.325
40.796;74.156;25.313
40.795;74.157;Feb 53
40.794;74.157;25.288
40.793;74.157;25.275
40.792;74.157;25.262
40.791;74.157;2.525
40.79;74.157;25.238
40.788;74.157;25.225
40.787;74.157;25.213
40.786;74.157;Feb 52
40.785;74.157;25.187
40.784;74.158;25.175
40.783;74.158;25.163
40.782;74.158;2.515
40.781;74.158;25.138
40.78;74.158;25.125
40.779;74.158;25.112
40.778;74.158;Feb 51
40.777;74.158;25.088
40.775;74.158;25.075
40.774;74.159;25.063
40.773;74.159;2.505
40.772;74.159;25.037
40.771;74.159;25.025
40.77;74.159;25.013
40.769;74.159;02. Mai
40.768;74.159;24.988
40.767;74.159;24.975
40.766;74.159;24.962
40.765;74.159;2.495
40.764;74.159;24.938
40.763;74.16;24.925
40.761;74.16;24.913
40.76;74.16;Feb 49
40.759;74.16;24.887
40.758;74.16;24.875
40.757;74.16;24.863
40.756;74.16;2.485
40.755;74.16;24.838
40.754;74.16;24.825
40.753;74.16;24.812
40.752;74.161;Feb 48
40.751;74.161;24.788
40.75;74.161;24.775
40.748;74.161;24.763
40.747;74.161;2.475
40.746;74.161;24.737
40.745;74.161;24.725
40.744;74.161;24.713
40.743;74.161;Feb 47
40.742;74.162;24.688
40.741;74.162;24.675
40.74;74.162;24.662
40.739;74.162;2.465
40.738;74.162;24.638
40.737;74.162;24.625
40.736;74.162;24.612
40.734;74.162;Feb 46
40.733;74.162;24.588
40.732;74.162;24.575
40.731;74.162;24.563
40.73;74.163;2.455
40.729;74.163;24.537
40.728;74.163;24.525
40.727;74.163;24.513
40.726;74.163;Feb 45
40.725;74.163;24.488
40.724;74.163;24.475
40.723;74.163;24.462
40.721;74.163;2.445
40.72;74.163;24.438
40.719;74.164;24.425
40.718;74.164;24.413
40.717;74.164;Feb 44
40.716;74.164;24.387
40.715;74.164;24.375
40.714;74.164;24.363
40.713;74.164;2.435
40.712;74.164;24.338
40.711;74.164;24.325
40.71;74.165;24.312
40.709;74.165;Feb 43
40.707;74.165;24.288
40.706;74.165;24.275
40.705;74.165;24.263
40.704;74.165;2.425
40.703;74.165;24.237
40.702;74.165;24.225
40.701;74.165;24.213
40.7;74.165;Feb 42
40.699;74.166;24.188
40.698;74.166;24.175
40.697;74.166;24.162
40.696;74.166;2.415
40.694;74.166;24.138
40.693;74.166;24.125
40.692;74.166;24.113
40.691;74.166;Feb 41
40.69;74.166;24.087
40.689;74.166;24.075
40.688;74.166;24.063
40.687;74.167;2.405
40.686;74.167;24.038
40.685;74.167;24.025
40.684;74.167;24.012
40.683;74.167;02. Apr
40.682;74.167;23.988
40.68;74.167;23.975
40.679;74.167;23.963
40.678;74.167;2.395
40.677;74.168;23.937
40.676;74.168;23.925
40.675;74.168;23.913
40.674;74.168;Feb 39
40.673;74.168;23.888
40.672;74.168;23.875
40.671;74.168;23.862
40.67;74.168;2.385
40.669;74.168;23.838
40.667;74.168;23.825
40.666;74.168;23.813
40.665;74.169;Feb 38
40.664;74.169;23.787
40.663;74.169;23.775
40.662;74.169;23.763
40.661;74.169;2.375
40.66;74.169;23.738
40.659;74.169;23.725
40.658;74.169;23.712
40.657;74.169;Feb 37
40.656;74.169;23.688
40.655;74.17;23.675
40.653;74.17;23.663
40.652;74.17;2.365
40.651;74.17;23.637
40.65;74.17;23.625
40.649;74.17;23.613
40.648;74.17;Feb 36
40.647;74.17;23.588
40.646;74.17;23.575
40.645;74.171;23.562
40.644;74.171;2.355
40.643;74.171;23.538
40.642;74.171;23.525
40.64;74.171;23.513
40.639;74.171;Feb 35
40.638;74.171;23.487
40.637;74.171;23.475
40.636;74.171;23.463
40.635;74.171;2.345
40.634;74.171;23.438
40.633;74.172;23.425
40.632;74.172;23.412
40.631;74.172;Feb 34
40.63;74.172;23.388
40.629;74.172;23.375
40.628;74.172;23.363
40.626;74.172;2.335
40.625;74.172;23.337
40.624;74.172;23.325
40.623;74.172;23.313
40.622;74.173;Feb 33
40.621;74.173;23.288
40.62;74.173;23.275
40.619;74.173;23.262
40.618;74.173;2.325
40.617;74.173;23.238
40.616;74.173;23.225
40.615;74.173;23.213
40.613;74.173;Feb 32
40.612;74.173;23.187
40.611;74.174;23.175
40.61;74.174;23.163
40.609;74.174;2.315
40.608;74.174;23.138
40.607;74.174;23.125
40.606;74.174;23.112
40.605;74.174;Feb 31
40.604;74.174;23.087
40.603;74.174;23.075
40.602;74.174;23.063
40.601;74.175;2.305
40.599;74.175;23.037
40.598;74.175;23.025
40.597;74.175;23.012
40.596;74.175;02. Mrz
40.595;74.175;22.988
40.594;74.175;22.975
40.593;74.175;22.962
40.592;74.175;2.295
40.591;74.175;22.937
40.59;74.176;22.925
40.589;74.176;22.913
40.588;74.176;Feb 29
40.586;74.176;22.887
40.585;74.176;22.875
40.584;74.176;22.862
40.583;74.176;2.285
40.582;74.176;22.838
40.581;74.176;22.825
40.58;74.177;22.812
40.579;74.177;Feb 28
40.578;74.177;22.787
40.577;74.177;22.775
40.576;74.177;22.763
40.575;74.177;2.275
40.574;74.177;22.737
40.572;74.177;22.725
40.571;74.177;22.712
40.57;74.177;Feb 27
40.569;74.178;22.688
40.568;74.178;22.675
40.567;74.178;22.662
40.566;74.178;2.265
40.565;74.178;22.637
40.564;74.178;22.625
40.563;74.178;22.613
40.562;74.178;Feb 26
40.561;74.178;22.587
40.559;74.178;22.575
40.558;74.178;22.562
40.557;74.179;2.255
40.556;74.179;22.538
40.555;74.179;22.525
40.554;74.179;22.512
40.553;74.179;Feb 25
40.552;74.179;22.487
40.551;74.179;22.475
40.55;74.179;22.463
40.549;74.179;2.245
40.548;74.179;22.437
40.547;74.18;22.425
40.545;74.18;22.412
40.544;74.18;Feb 24
40.543;74.18;22.388
40.542;74.18;22.375
40.541;74.18;22.362
40.54;74.18;2.235
40.539;74.18;22.337
40.538;74.18;22.325
40.537;74.18;22.313
40.536;74.181;Feb 23
40.535;74.181;22.287
40.534;74.181;22.275
40.532;74.181;22.262
40.531;74.181;2.225
40.53;74.181;22.238
40.529;74.181;22.225
40.528;74.181;22.212
40.527;74.181;Feb 22
40.526;74.181;22.188
40.525;74.182;22.175
40.524;74.182;22.163
40.523;74.182;2.215
40.522;74.182;22.137
40.521;74.182;22.125
40.52;74.182;22.113
40.518;74.182;Feb 21
40.517;74.182;22.088
40.516;74.182;22.075
40.515;74.183;22.062
40.514;74.183;2.205
40.513;74.183;22.038
40.512;74.183;22.025
40.511;74.183;22.013
40.51;74.183;02. Feb
40.509;74.183;21.987
40.508;74.183;21.975
40.507;74.183;21.963
40.505;74.183;2.195
40.504;74.183;21.938
40.503;74.184;21.925
40.502;74.184;21.912
40.501;74.184;Feb 19
40.5;74.184;21.888
40.499;74.184;21.875
40.498;74.184;21.863
40.497;74.184;2.185
40.496;74.184;21.837
40.495;74.184;21.825
40.494;74.184;21.813
40.493;74.185;Feb 18
40.491;74.185;21.788
40.49;74.185;21.775
40.489;74.185;21.762
40.488;74.185;2.175
40.487;74.185;21.738
40.486;74.185;21.725
40.485;74.185;21.713
40.484;74.185;Feb 17
40.483;74.186;21.687
40.482;74.186;21.675
40.481;74.186;21.663
40.48;74.186;2.165
40.478;74.186;21.638
40.477;74.186;21.625
40.476;74.186;21.612
40.475;74.186;Feb 16
40.474;74.186;21.588
40.473;74.186;21.575
40.472;74.186;21.563
40.471;74.187;2.155
40.47;74.187;21.537
40.469;74.187;21.525
40.468;74.187;21.513
40.467;74.187;Feb 15
40.466;74.187;21.487
40.464;74.187;21.475
40.463;74.187;21.463
40.462;74.187;2.145
40.461;74.188;21.438
40.46;74.188;21.425
40.459;74.188;21.412
40.458;74.188;Feb 14
40.457;74.188;21.388
40.456;74.188;21.375
40.455;74.188;21.363
40.454;74.188;2.135
40.453;74.188;21.337
40.451;74.188;21.325
40.45;74.189;21.313
40.449;74.189;Feb 13
40.448;74.189;21.288
40.447;74.189;21.275
40.446;74.189;21.262
40.445;74.189;2.125
40.444;74.189;21.238
40.443;74.189;21.225
40.442;74.189;21.213
40.441;74.189;02. Dez
40.44;74.189;21.187
40.439;74.19;21.175
40.437;74.19;21.163
40.436;74.19;2.115
40.435;74.19;21.138
40.434;74.19;21.125
40.433;74.19;21.112
40.432;74.19;02. Nov
40.431;74.19;21.088
40.43;74.19;21.075
40.429;74.191;21.063
40.428;74.191;2.105
40.427;74.191;21.037
40.426;74.191;21.025
40.424;74.191;21.013
40.423;74.191;02. Jan
40.422;74.191;20.988
40.421;74.191;20.975
40.42;74.191;20.962
40.419;74.191;2.095
40.418;74.191;20.938
40.417;74.192;20.925
40.416;74.192;20.913
40.415;74.192;02. Sep
40.414;74.192;20.887
40.413;74.192;20.875
40.412;74.192;20.863
40.41;74.192;2.085
40.409;74.192;20.838
40.408;74.192;20.825
40.407;74.192;20.812
40.406;74.193;02. Aug
40.405;74.193;20.788
40.404;74.193;20.775
40.403;74.193;20.763
40.402;74.193;2.075
40.401;74.193;20.737
40.4;74.193;20.725
40.399;74.193;20.713
40.397;74.193;02. Jul
40.396;74.194;20.688
40.395;74.194;20.675
40.394;74.194;20.662
40.393;74.194;2.065
40.392;74.194;20.638
40.391;74.194;20.625
40.39;74.194;20.613
40.389;74.194;02. Jun
40.388;74.194;20.587
40.387;74.194;20.575
40.386;74.195;20.563
40.385;74.195;2.055
40.383;74.195;20.538
40.382;74.195;20.525
40.381;74.195;20.512
40.38;74.195;02. Mai
40.379;74.195;20.488
40.378;74.195;20.475
40.377;74.195;20.463
40.376;74.195;2.045
40.375;74.195;20.437
40.374;74.196;20.425
40.373;74.196;20.413
40.372;74.196;02. Apr
40.37;74.196;20.388
40.369;74.196;20.375
40.368;74.196;20.362
40.367;74.196;2.035
40.366;74.196;20.338
40.365;74.196;20.325
40.364;74.197;20.313
40.363;74.197;02. Mrz
40.362;74.197;20.287
40.361;74.197;20.275
40.36;74.197;20.263
40.359;74.197;2.025
40.358;74.197;20.238
40.356;74.197;20.225
40.355;74.197;20.212
40.354;74.197;02. Feb
40.353;74.197;20.188
40.352;74.198;20.175
40.351;74.198;20.163
40.35;74.198;2.015
40.349;74.198;20.137
40.348;74.198;20.125
40.347;74.198;20.113
40.346;74.198;02. Jan
40.345;74.198;20.088
40.343;74.198;20.075
40.342;74.199;20.062
40.341;74.199;2.005
40.34;74.199;20.038
40.339;74.199;20.025
40.338;74.199;20.013
40.337;74.199;2
40.336;74.199;20.013
40.335;74.199;20.025
40.334;74.199;20.038
40.332;74.199;2.005
40.331;74.199;20.062
40.33;74.199;20.075
40.329;74.199;20.088
40.328;74.199;02. Jan
40.327;74.199;20.113
40.326;74.199;20.125
40.325;74.199;20.137
40.323;74.199;2.015
40.322;74.199;20.163
40.321;74.199;20.175
40.32;74.199;20.188
40.319;74.199;02. Feb
40.318;74.199;20.212
40.317;74.199;20.225
40.316;74.199;20.238
40.314;74.199;2.025
40.313;74.2;20.263
40.312;74.2;20.275
40.311;74.2;20.287
40.31;74.2;02. Mrz
40.309;74.2;20.313
40.308;74.2;20.325
40.307;74.2;20.338
40.305;74.2;2.035
40.304;74.2;20.362
40.303;74.2;20.375
40.302;74.2;20.388
40.301;74.2;02. Apr
40.3;74.2;20.413
40.299;74.2;20.425
40.298;74.2;20.437
40.296;74.2;2.045
40.295;74.2;20.463
40.294;74.2;20.475
40.293;74.2;20.488
40.292;74.2;02. Mai
40.291;74.2;20.512
40.29;74.2;20.525
40.289;74.2;20.538
40.287;74.2;2.055
40.286;74.2;20.563
40.285;74.2;20.575
40.284;74.2;20.587
40.283;74.2;02. Jun
40.282;74.2;20.613
40.281;74.2;20.625
40.28;74.2;20.638
40.278;74.2;2.065
40.277;74.2;20.662
40.276;74.2;20.675
40.275;74.2;20.688
40.274;74.2;02. Jul
40.273;74.2;20.713
40.272;74.2;20.725
40.271;74.2;20.737
40.269;74.2;2.075
40.268;74.2;20.763
40.267;74.2;20.775
40.266;74.201;20.788
40.265;74.201;02. Aug
40.264;74.201;20.812
40.263;74.201;20.825
40.262;74.201;20.838
40.26;74.201;2.085
40.259;74.201;20.863
40.258;74.201;20.875
40.257;74.201;20.887
40.256;74.201;02. Sep
40.255;74.201;20.913
40.254;74.201;20.925
40.253;74.201;20.937
40.251;74.201;2.095
40.25;74.201;20.962
40.249;74.201;20.975
40.248;74.201;20.988
40.247;74.201;02. Jan
40.246;74.201;21.012
40.245;74.201;21.025
40.244;74.201;21.037
40.242;74.201;2.105
40.241;74.201;21.063
40.24;74.201;21.075
40.239;74.201;21.087
40.238;74.201;02. Nov
40.237;74.201;21.112
40.236;74.201;21.125
40.235;74.201;21.138
40.233;74.201;2.115
40.232;74.201;21.162
40.231;74.201;21.175
40.23;74.201;21.187
40.229;74.201;02. Dez
40.228;74.201;21.213
40.227;74.201;21.225
40.226;74.201;21.237
40.224;74.201;2.125
40.223;74.201;21.262
40.222;74.201;21.275
40.221;74.201;21.288
40.22;74.201;Feb 13
40.219;74.202;21.312
40.218;74.202;21.325
40.217;74.202;21.337
40.215;74.202;2.135
40.214;74.202;21.363
40.213;74.202;21.375
40.212;74.202;21.387
40.211;74.202;Feb 14
40.21;74.202;21.412
40.209;74.202;21.425
40.208;74.202;21.438
40.206;74.202;2.145
40.205;74.202;21.462
40.204;74.202;21.475
40.203;74.202;21.487
40.202;74.202;Feb 15
40.201;74.202;21.513
40.2;74.202;21.525
40.199;74.202;21.537
40.197;74.202;2.155
40.196;74.202;21.563
40.195;74.202;21.575
40.194;74.202;21.588
40.193;74.202;Feb 16
40.192;74.202;21.612
40.191;74.202;21.625
40.189;74.202;21.638
40.188;74.202;2.165
40.187;74.202;21.662
40.186;74.202;21.675
40.185;74.202;21.687
40.184;74.202;Feb 17
40.183;74.202;21.713
40.182;74.202;21.725
40.18;74.202;21.737
40.179;74.202;2.175
40.178;74.202;21.762
40.177;74.202;21.775
40.176;74.202;21.788
40.175;74.202;Feb 18
40.174;74.202;21.812
40.173;74.203;21.825
40.171;74.203;21.837
40.17;74.203;2.185
40.169;74.203;21.863
40.168;74.203;21.875
40.167;74.203;21.887
40.166;74.203;Feb 19
40.165;74.203;21.912
40.164;74.203;21.925
40.162;74.203;21.938
40.161;74.203;2.195
40.16;74.203;21.962
40.159;74.203;21.975
40.158;74.203;21.987
40.157;74.203;02. Feb
40.156;74.203;22.013
40.155;74.203;22.025
40.153;74.203;22.037
40.152;74.203;2.205
40.151;74.203;22.062
40.15;74.203;22.075
40.149;74.203;22.088
40.148;74.203;Feb 21
40.147;74.203;22.112
40.146;74.203;22.125
40.144;74.203;22.137
40.143;74.203;2.215
40.142;74.203;22.163
40.141;74.203;22.175
40.14;74.203;22.187
40.139;74.203;Feb 22
40.138;74.203;22.212
40.137;74.203;22.225
40.135;74.203;22.238
40.134;74.203;2.225
40.133;74.203;22.262
40.132;74.203;22.275
40.131;74.203;22.287
40.13;74.203;Feb 23
40.129;74.203;22.313
40.128;74.203;22.325
40.126;74.203;22.337
40.125;74.204;2.235
40.124;74.204;22.362
40.123;74.204;22.375
40.122;74.204;22.388
40.121;74.204;Feb 24
40.12;74.204;22.412
40.119;74.204;22.425
40.117;74.204;22.437
40.116;74.204;2.245
40.115;74.204;22.463
40.114;74.204;22.475
40.113;74.204;22.487
40.112;74.204;Feb 25
40.111;74.204;22.512
40.11;74.204;22.525
40.108;74.204;22.538
40.107;74.204;2.255
40.106;74.204;22.562
40.105;74.204;22.575
40.104;74.204;22.587
40.103;74.204;Feb 26
40.102;74.204;22.613
40.101;74.204;22.625
40.099;74.204;22.637
40.098;74.204;2.265
40.097;74.204;22.662
40.096;74.204;22.675
40.095;74.204;22.688
40.094;74.204;Feb 27
40.093;74.204;22.712
40.092;74.204;22.725
40.09;74.204;22.737
40.089;74.204;2.275
40.088;74.204;22.763
40.087;74.204;22.775
40.086;74.204;22.787
40.085;74.204;Feb 28
40.084;74.204;22.812
40.083;74.204;22.825
40.081;74.204;22.838
40.08;74.204;2.285
40.079;74.204;22.862
40.078;74.205;22.875
40.077;74.205;22.887
40.076;74.205;Feb 29
40.075;74.205;22.913
40.074;74.205;22.925
40.072;74.205;22.937
40.071;74.205;2.295
40.07;74.205;22.962
40.069;74.205;22.975
40.068;74.205;22.988
40.067;74.205;02. Mrz
40.066;74.205;23.012
40.065;74.205;23.025
40.063;74.205;23.037
40.062;74.205;2.305
40.061;74.205;23.063
40.06;74.205;23.075
40.059;74.205;23.087
40.058;74.205;Feb 31
40.057;74.205;23.112
40.056;74.205;23.125
40.054;74.205;23.138
40.053;74.205;2.315
40.052;74.205;23.163
40.051;74.205;23.175
40.05;74.205;23.187
40.049;74.205;Feb 32
40.048;74.205;23.213
40.046;74.205;23.225
40.045;74.205;23.238
40.044;74.205;2.325
40.043;74.205;23.262
40.042;74.205;23.275
40.041;74.205;23.288
40.04;74.205;Feb 33
40.039;74.205;23.313
40.037;74.205;23.325
40.036;74.205;23.337
40.035;74.205;2.335
40.034;74.205;23.363
40.033;74.205;23.375
40.032;74.206;23.388
40.031;74.206;Feb 34
40.03;74.206;23.412
40.028;74.206;23.425
40.027;74.206;23.438
40.026;74.206;2.345
40.025;74.206;23.463
40.024;74.206;23.475
40.023;74.206;23.487
40.022;74.206;Feb 35
40.021;74.206;23.513
40.019;74.206;23.525
40.018;74.206;23.538
40.017;74.206;2.355
40.016;74.206;23.562
40.015;74.206;23.575
40.014;74.206;23.588
40.013;74.206;Feb 36
40.012;74.206;23.613
40.01;74.206;23.625
40.009;74.206;23.637
40.008;74.206;2.365
40.007;74.206;23.663
40.006;74.206;23.675
40.005;74.206;23.688
40.004;74.206;Feb 37
40.003;74.206;23.712
40.001;74.206;23.725
40;74.206;23.738
39.999;74.206;2.375
39.998;74.206;23.763
39.997;74.206;23.775
39.996;74.206;23.787
39.995;74.206;Feb 38
39.994;74.206;23.813
39.992;74.206;23.825
39.991;74.206;23.838
39.99;74.206;2.385
39.989;74.206;23.862
39.988;74.206;23.875
39.987;74.206;23.888
39.986;74.206;Feb 39
39.985;74.207;23.913
39.983;74.207;23.925
39.982;74.207;23.937
39.981;74.207;2.395
39.98;74.207;23.963
39.979;74.207;23.975
39.978;74.207;23.988
39.977;74.207;02. Apr
39.976;74.207;24.012
39.974;74.207;24.025
39.973;74.207;24.038
39.972;74.207;2.405
39.971;74.207;24.062
39.97;74.207;24.075
39.969;74.207;24.087
39.968;74.207;Feb 41
39.967;74.207;24.113
39.965;74.207;24.125
39.964;74.207;24.137
39.963;74.207;2.415
39.962;74.207;24.162
39.961;74.207;24.175
39.96;74.207;24.188
39.959;74.207;Feb 42
39.958;74.207;24.212
39.956;74.207;24.225
39.955;74.207;24.237
39.954;74.207;2.425
39.953;74.207;24.263
39.952;74.207;24.275
39.951;74.207;24.287
39.95;74.207;Feb 43
39.949;74.207;24.312
39.947;74.207;24.325
39.946;74.207;24.338
39.945;74.207;2.435
39.944;74.207;24.362
39.943;74.207;24.375
39.942;74.207;24.387
39.941;74.207;Feb 44
39.94;74.207;24.413
39.938;74.207;24.425
39.937;74.208;24.437
39.936;74.208;2.445
39.935;74.208;24.462
39.934;74.208;24.475
39.933;74.208;24.488
39.932;74.208;Feb 45
39.931;74.208;24.512
39.929;74.208;24.525
39.928;74.208;24.537
39.927;74.208;2.455
39.926;74.208;24.563
39.925;74.208;24.575
39.924;74.208;24.587
39.923;74.208;Feb 46
39.922;74.208;24.612
39.92;74.208;24.625
39.919;74.208;24.638
39.918;74.208;2.465
39.917;74.208;24.662
39.916;74.208;24.675
39.915;74.208;24.688
39.914;74.208;Feb 47
39.912;74.208;24.713
39.911;74.208;24.725
39.91;74.208;24.737
39.909;74.208;2.475
39.908;74.208;24.763
39.907;74.208;24.775
39.906;74.208;24.787
39.905;74.208;Feb 48
39.903;74.208;24.812
39.902;74.208;24.825
39.901;74.208;24.838
39.9;74.208;2.485
39.899;74.208;24.862
39.898;74.208;24.875
39.897;74.208;24.887
39.896;74.208;Feb 49
39.894;74.208;24.913
39.893;74.208;24.925
39.892;74.208;24.937
39.891;74.209;2.495
39.89;74.209;24.962
39.889;74.209;24.975
39.888;74.209;24.988
39.887;74.209;02. Mai
39.885;74.209;25.012
39.884;74.209;25.025
39.883;74.209;25.037
39.882;74.209;2.505
39.881;74.209;25.063
39.88;74.209;25.075
39.879;74.209;25.087
39.878;74.209;Feb 51
39.876;74.209;25.112
39.875;74.209;25.125
39.874;74.209;25.138
39.873;74.209;2.515
39.872;74.209;25.162
39.871;74.209;25.175
39.87;74.209;25.187
39.869;74.209;Feb 52
39.867;74.209;25.213
39.866;74.209;25.225
39.865;74.209;25.237
39.864;74.209;2.525
39.863;74.209;25.262
39.862;74.209;25.275
39.861;74.209;25.288
39.86;74.209;Feb 53
39.858;74.209;25.312
39.857;74.209;25.325
39.856;74.209;25.337
39.855;74.209;2.535
39.854;74.209;25.363
39.853;74.209;25.375
39.852;74.209;25.387
39.851;74.209;Feb 54
39.849;74.209;25.412
39.848;74.209;25.425
39.847;74.209;25.438
39.846;74.209;2.545
39.845;74.209;25.462
39.844;74.21;25.475
39.843;74.21;25.487
39.842;74.21;Feb 55
39.84;74.21;25.513
39.839;74.21;25.525
39.838;74.21;25.537
39.837;74.21;2.555
39.836;74.21;25.562
39.835;74.21;25.575
39.834;74.21;25.588
39.833;74.21;Feb 56
39.831;74.21;25.612
39.83;74.21;25.625
39.829;74.21;25.637
39.828;74.21;2.565
39.827;74.21;25.663
39.826;74.21;25.675
39.825;74.21;25.687
39.824;74.21;Feb 57
39.822;74.21;25.712
39.821;74.21;25.725
39.82;74.21;25.738
39.819;74.21;2.575
39.818;74.21;25.762
39.817;74.21;25.775
39.816;74.21;25.787
39.815;74.21;Feb 58
39.813;74.21;25.813
39.812;74.21;25.825
39.811;74.21;25.837
39.81;74.21;2.585
39.809;74.21;25.862
39.808;74.21;25.875
39.807;74.21;25.888
39.806;74.21;Feb 59
39.804;74.21;25.912
39.803;74.21;25.925
39.802;74.21;25.937
39.801;74.21;2.595
39.8;74.21;25.963
39.799;74.21;25.975
39.798;74.21;25.987
39.797;74.211;02. Jun
39.795;74.211;26.012
39.794;74.211;26.025
39.793;74.211;26.038
39.792;74.211;2.605
39.791;74.211;26.062
39.79;74.211;26.075
39.789;74.211;26.087
39.788;74.211;Feb 61
39.786;74.211;26.113
39.785;74.211;26.125
39.784;74.211;26.137
39.783;74.211;2.615
39.782;74.211;26.162
39.781;74.211;26.175
39.78;74.211;26.188
39.779;74.211;Feb 62
39.777;74.211;26.212
39.776;74.211;26.225
39.775;74.211;26.237
39.774;74.211;2.625
39.773;74.211;26.263
39.772;74.211;26.275
39.771;74.211;26.288
39.77;74.211;Feb 63
39.768;74.211;26.312
39.767;74.211;26.325
39.766;74.211;26.338
39.765;74.211;2.635
39.764;74.211;26.363
39.763;74.211;26.375
39.762;74.211;26.387
39.761;74.211;Feb 64
39.759;74.211;26.413
39.758;74.211;26.425
39.757;74.211;26.438
39.756;74.211;2.645
39.755;74.211;26.462
39.754;74.211;26.475
39.753;74.211;26.488
39.752;74.212;Feb 65
39.75;74.212;26.513
39.749;74.212;26.525
39.748;74.212;26.537
39.747;74.212;2.655
39.746;74.212;26.563
39.745;74.212;26.575
39.744;74.212;26.588
39.743;74.212;Feb 66
39.741;74.212;26.612
39.74;74.212;26.625
39.739;74.212;26.638
39.738;74.212;2.665
39.737;74.212;26.663
39.736;74.212;26.675
39.735;74.212;26.687
39.734;74.212;Feb 67
39.732;74.212;26.713
39.731;74.212;26.725
39.73;74.212;26.738
39.729;74.212;2.675
39.728;74.212;26.762
39.727;74.212;26.775
39.726;74.212;26.788
39.725;74.212;Feb 68
39.723;74.212;26.813
39.722;74.212;26.825
39.721;74.212;26.837
39.72;74.212;2.685
39.719;74.212;26.863
39.718;74.212;26.875
39.717;74.212;26.888
39.716;74.212;Feb 69
39.714;74.212;26.912
39.713;74.212;26.925
39.712;74.212;26.938
39.711;74.212;2.695
39.71;74.212;26.963
39.709;74.213;26.975
39.708;74.213;26.987
39.707;74.213;02. Jul
39.705;74.213;27.013
39.704;74.213;27.025
39.703;74.213;27.038
39.702;74.213;2.705
39.701;74.213;27.062
39.7;74.213;27.075
39.699;74.213;27.088
39.698;74.213;Feb 71
39.696;74.213;27.113
39.695;74.213;27.125
39.694;74.213;27.137
39.693;74.213;2.715
39.692;74.213;27.163
39.691;74.213;27.175
39.69;74.213;27.187
39.689;74.213;Feb 72
39.687;74.213;27.212
39.686;74.213;27.225
39.685;74.213;27.238
39.684;74.213;2.725
39.683;74.213;27.262
39.682;74.213;27.275
39.681;74.213;27.287
39.68;74.213;Feb 73
39.678;74.213;27.313
39.677;74.213;27.325
39.676;74.213;27.337
39.675;74.213;2.735
39.674;74.213;27.362
39.673;74.213;27.375
39.672;74.213;27.388
39.671;74.213;Feb 74
39.669;74.213;27.412
39.668;74.213;27.425
39.667;74.213;27.437
39.666;74.213;2.745
39.665;74.214;27.463
39.664;74.214;27.475
39.663;74.214;27.487
39.662;74.214;Feb 75
39.66;74.214;27.512
39.659;74.214;27.525
39.658;74.214;27.538
39.657;74.214;2.755
39.656;74.214;27.562
39.655;74.214;27.575
39.654;74.214;27.587
39.653;74.214;Feb 76
